train_loss,train_acc_step,epoch,step,val_loss,val_acc_epoch,val_f1_epoch,val_auroc_epoch,train_acc_epoch,test_loss,test_acc_epoch,test_f1_epoch,test_auroc_epoch
0.4259360445307485,0.828125,0,49,,,,,,,,,
0.3669218168312553,0.890625,0,99,,,,,,,,,
,,0,124,0.3698649287610128,0.827512800693512,0.8242949843406677,0.9194416999816895,,,,,
,,0,124,,,,,0.7699370980262756,,,,
0.5705588125585757,0.765625,1,149,,,,,,,,,
0.15896493320025734,0.953125,1,199,,,,,,,,,
0.30556996654188384,0.9285714030265808,1,249,,,,,,,,,
,,1,249,0.36752998976032636,0.8415061235427856,0.838752806186676,0.9153816103935242,,,,,
,,1,249,,,,,0.8226414918899536,,,,
0.2717130612767753,0.90625,2,299,,,,,,,,,
0.3498217101234514,0.828125,2,349,,,,,,,,,
,,2,374,0.35614182176059606,0.8461991548538208,0.8428184390068054,0.9204340577125549,,,,,
,,2,374,,,,,0.799371063709259,,,,
0.45251292060912485,0.8125,3,399,,,,,,,,,
0.36583972250897145,0.859375,3,449,,,,,,,,,
0.25734155109292717,0.9285714030265808,3,499,,,,,,,,,
,,3,499,0.37591846861228745,0.8481349945068359,0.8445101380348206,0.9201083183288574,,,,,
,,3,499,,,,,0.8226414918899536,,,,
0.40415259165628875,0.78125,4,549,,,,,,,,,
0.5650137331807066,0.765625,4,599,,,,,,,,,
,,4,624,0.4076508629909684,0.849572479724884,0.8458800911903381,0.9188382625579834,,,,,
,,4,624,,,,,0.8216352462768555,,,,
0.46527441780170287,0.8125,5,649,,,,,,,,,
0.34181853094197034,0.859375,5,699,,,,,,,,,
0.4084801575859939,0.7857142686843872,5,749,,,,,,,,,
,,5,749,0.39638528323474875,0.8509815335273743,0.8466013669967651,0.9175195097923279,,,,,
,,5,749,,,,,0.8227673172950745,,,,
0.4141125333542277,0.796875,6,799,,,,,,,,,
0.3379614060593434,0.875,6,849,,,,,,,,,
,,6,874,0.3993532564346321,0.8506510257720947,0.8461538553237915,0.9182885885238647,,,,,
,,6,874,,,,,0.8280503153800964,,,,
0.3111947822078964,0.921875,7,899,,,,,,,,,
0.25009298369390054,0.9375,7,949,,,,,,,,,
0.38356066514244447,0.8571428656578064,7,999,,,,,,,,,
,,7,999,0.4090862675757705,0.8502907156944275,0.8454524278640747,0.9184169769287109,,,,,
,,7,999,,,,,0.8188679218292236,,,,
0.35195688732976854,0.921875,8,1049,,,,,,,,,
0.452045765453832,0.765625,8,1099,,,,,,,,,
,,8,1124,0.4255059622715518,0.8504077792167664,0.8452038168907166,0.9169898629188538,,,,,
,,8,1124,,,,,0.8246541023254395,,,,
0.41158497615637385,0.828125,9,1149,,,,,,,,,
0.7795832313654488,0.703125,9,1199,,,,,,,,,
0.5075115407952199,0.7857142686843872,9,1249,,,,,,,,,
,,9,1249,0.4466745800212003,0.8496954441070557,0.8442691564559937,0.9161924123764038,,,,,
,,9,1249,,,,,0.8270440101623535,,,,
0.4829344869739407,0.765625,10,1299,,,,,,,,,
0.5502301171428216,0.765625,10,1349,,,,,,,,,
,,10,1374,0.46180119368913825,0.8490304946899414,0.8436682820320129,0.9156588912010193,,,,,
,,10,1374,,,,,0.7994968295097351,,,,
0.44347425872501073,0.84375,11,1399,,,,,,,,,
0.493152929962123,0.8125,11,1449,,,,,,,,,
0.3382009492874188,0.9285714030265808,11,1499,,,,,,,,,
,,11,1499,0.4406295709811056,0.8486625552177429,0.8430757522583008,0.9152988195419312,,,,,
,,11,1499,,,,,0.8281760811805725,,,,
0.5452477232784303,0.78125,12,1549,,,,,,,,,
0.4380630559552796,0.828125,12,1599,,,,,,,,,
,,12,1624,0.46250331899910563,0.8461777567863464,0.8402650952339172,0.9146214127540588,,,,,
,,12,1624,,,,,0.8281760811805725,,,,
0.492213075361293,0.828125,13,1649,,,,,,,,,
0.2982210172895689,0.90625,13,1699,,,,,,,,,
0.46145541652440303,0.8571428656578064,13,1749,,,,,,,,,
,,13,1749,0.41610602480500214,0.8464816808700562,0.8403904438018799,0.9152601361274719,,,,,
,,13,1749,,,,,0.8250314593315125,,,,
0.5901938122395931,0.734375,14,1799,,,,,,,,,
0.43230031320780704,0.8125,14,1849,,,,,,,,,
,,14,1874,0.44391258429559777,0.8472537994384766,0.8412412405014038,0.915368914604187,,,,,
,,14,1874,,,,,0.8257861733436584,,,,
0.28446591361609885,0.96875,15,1899,,,,,,,,,
0.36090313295662374,0.828125,15,1949,,,,,,,,,
0.35765447261837885,0.9285714030265808,15,1999,,,,,,,,,
,,15,1999,0.4447974437575282,0.8476492166519165,0.8417033553123474,0.9154163599014282,,,,,
,,15,1999,,,,,0.8319497108459473,,,,
,,16,2000,,,,,,0.4028563105599338,0.8691824078559875,0.8614718317985535,0.9313281178474426
