train_loss,train_acc_step,epoch,step,val_loss,val_acc_epoch,val_f1_epoch,val_auroc_epoch,train_acc_epoch,test_loss,test_acc_epoch,test_f1_epoch,test_auroc_epoch
0.7110884183658404,0.65625,0,49,,,,,,,,,
0.7122062922175104,0.671875,0,99,,,,,,,,,
,,0,124,0.3946046159036427,0.8070698380470276,0.8082945346832275,0.882414698600769,,,,,
,,0,124,,,,,0.7854087948799133,,,,
0.3793815843387749,0.875,1,149,,,,,,,,,
0.34834937008011363,0.84375,1,199,,,,,,,,,
0.9068105304699368,0.5714285969734192,1,249,,,,,,,,,
,,1,249,0.35480694893402837,0.8307793140411377,0.8317003846168518,0.8985321521759033,,,,,
,,1,249,,,,,0.8095597624778748,,,,
0.4270672560725281,0.84375,2,299,,,,,,,,,
0.3764608227697542,0.890625,2,349,,,,,,,,,
,,2,374,0.3559332085964256,0.8411903381347656,0.8414705991744995,0.9036770462989807,,,,,
,,2,374,,,,,0.8240251541137695,,,,
0.44555401356936924,0.875,3,399,,,,,,,,,
0.38916712294146105,0.828125,3,449,,,,,,,,,
0.3167520062555519,0.8571428656578064,3,499,,,,,,,,,
,,3,499,0.41899541368191934,0.8359236121177673,0.8357412815093994,0.9027782678604126,,,,,
,,3,499,,,,,0.8373584747314453,,,,
0.40955094205766523,0.890625,4,549,,,,,,,,,
0.33781591773672737,0.90625,4,599,,,,,,,,,
,,4,624,0.3679695052521155,0.8409333825111389,0.840421736240387,0.9043493270874023,,,,,
,,4,624,,,,,0.8304402232170105,,,,
0.2935685209438363,0.953125,5,649,,,,,,,,,
0.3400002185230913,0.828125,5,699,,,,,,,,,
0.4310268415565708,0.7142857313156128,5,749,,,,,,,,,
,,5,749,0.35415166503401363,0.8436942100524902,0.8430874943733215,0.9066874980926514,,,,,
,,5,749,,,,,0.8354716897010803,,,,
0.3471943895628209,0.84375,6,799,,,,,,,,,
0.4127941474381821,0.78125,6,849,,,,,,,,,
,,6,874,0.34405328308495786,0.8480342030525208,0.8473424315452576,0.9095210433006287,,,,,
,,6,874,,,,,0.8427672982215881,,,,
0.3862339042666785,0.796875,7,899,,,,,,,,,
0.30325738316675366,0.90625,7,949,,,,,,,,,
0.12424130204769036,1.0,7,999,,,,,,,,,
,,7,999,0.3402151199760487,0.8485018014907837,0.8477185964584351,0.9123378992080688,,,,,
,,7,999,,,,,0.8457861542701721,,,,
0.48371595870564277,0.78125,8,1049,,,,,,,,,
0.40646253202389754,0.8125,8,1099,,,,,,,,,
,,8,1124,0.3320741438128578,0.8511537909507751,0.8504023551940918,0.9144254922866821,,,,,
,,8,1124,,,,,0.8438993692398071,,,,
0.1999720206629525,0.921875,9,1149,,,,,,,,,
0.30149832871762944,0.890625,9,1199,,,,,,,,,
0.5550699928644144,0.7142857313156128,9,1249,,,,,,,,,
,,9,1249,0.3628714265210564,0.8523378968238831,0.8515867590904236,0.915377140045166,,,,,
,,9,1249,,,,,0.845660388469696,,,,
0.33641562401156805,0.84375,10,1299,,,,,,,,,
0.4443657387510764,0.765625,10,1349,,,,,,,,,
,,10,1374,0.3811464843043643,0.8531041145324707,0.8523825407028198,0.9157618880271912,,,,,
,,10,1374,,,,,0.850943386554718,,,,
0.2677086214054235,0.90625,11,1399,,,,,,,,,
0.210876578551024,0.90625,11,1449,,,,,,,,,
0.7675194738890242,0.7142857313156128,11,1499,,,,,,,,,
,,11,1499,0.3254973920736116,0.8546025156974792,0.8539258241653442,0.9173193573951721,,,,,
,,11,1499,,,,,0.8506917953491211,,,,
0.13968074574270103,0.984375,12,1549,,,,,,,,,
0.2546195967024371,0.9375,12,1599,,,,,,,,,
,,12,1624,0.3457380897303057,0.8553194403648376,0.8546676635742188,0.9185738563537598,,,,,
,,12,1624,,,,,0.8527044057846069,,,,
0.24541895179212445,0.90625,13,1649,,,,,,,,,
0.3050759974492421,0.84375,13,1699,,,,,,,,,
0.47658842613430097,0.5714285969734192,13,1749,,,,,,,,,
