train_loss,train_acc_step,epoch,step,val_loss,val_acc_epoch,val_f1_epoch,val_auroc_epoch,train_acc_epoch,test_loss,test_acc_epoch,test_f1_epoch,test_auroc_epoch
0.5253513978506006,0.7578125,0,49,,,,,,,,,
,,0,62,0.3898209867326961,0.8117932081222534,0.8116410374641418,0.8400847911834717,,,,,
,,0,62,,,,,0.7753459215164185,,,,
0.49113892820725885,0.78125,1,99,,,,,,,,,
,,1,125,0.3750226985069477,0.831771731376648,0.8319863677024841,0.8739149570465088,,,,,
,,1,125,,,,,0.800754725933075,,,,
0.41107299396639363,0.8359375,2,149,,,,,,,,,
,,2,188,0.37267628677365305,0.837767481803894,0.8380017280578613,0.8843535780906677,,,,,
,,2,188,,,,,0.8055346012115479,,,,
0.4236432585243519,0.8125,3,199,,,,,,,,,
0.42253211414206254,0.78125,3,249,,,,,,,,,
,,3,251,0.35854050515153923,0.8419439792633057,0.8420822620391846,0.8929511308670044,,,,,
,,3,251,,,,,0.8125786185264587,,,,
0.4509284755426742,0.8203125,4,299,,,,,,,,,
,,4,314,0.35156198043854436,0.845103919506073,0.8450356721878052,0.8978638648986816,,,,,
,,4,314,,,,,0.8158490657806396,,,,
0.5190829628721005,0.7421875,5,349,,,,,,,,,
,,5,377,0.3500771190079077,0.8497348427772522,0.8494020104408264,0.8998340368270874,,,,,
,,5,377,,,,,0.8210062980651855,,,,
0.3449950607819662,0.859375,6,399,,,,,,,,,
,,6,440,0.33940810808310845,0.8523043990135193,0.851807177066803,0.902459979057312,,,,,
,,6,440,,,,,0.8244025111198425,,,,
0.408538691654776,0.84375,7,449,,,,,,,,,
0.45284062231001865,0.8203125,7,499,,,,,,,,,
,,7,503,0.33790881391535754,0.8547957539558411,0.8541643619537354,0.9042842388153076,,,,,
,,7,503,,,,,0.8337106704711914,,,,
0.35594793331076735,0.8671875,8,549,,,,,,,,,
,,8,566,0.34227194611151,0.8557521104812622,0.8550573587417603,0.9058612585067749,,,,,
,,8,566,,,,,0.8322012424468994,,,,
0.3111083743236838,0.859375,9,599,,,,,,,,,
,,9,629,0.3437763519440965,0.8570983409881592,0.8563755750656128,0.906822919845581,,,,,
,,9,629,,,,,0.8350943326950073,,,,
0.43603295142257487,0.796875,10,649,,,,,,,,,
,,10,692,0.3663580775404942,0.858323872089386,0.8575038909912109,0.9076999425888062,,,,,
,,10,692,,,,,0.8343396186828613,,,,
0.2005866099463884,0.9140625,11,699,,,,,,,,,
0.39065921650580143,0.8359375,11,749,,,,,,,,,
,,11,755,0.3236763317057624,0.8596817255020142,0.8588525652885437,0.9095649719238281,,,,,
,,11,755,,,,,0.8403773307800293,,,,
0.3020426455135726,0.921875,12,799,,,,,,,,,
