train_loss,train_acc_step,epoch,step,val_loss,val_acc_epoch,val_f1_epoch,val_auroc_epoch,train_acc_epoch,test_loss,test_acc_epoch,test_f1_epoch,test_auroc_epoch
0.38723138146135616,0.84375,0,49,,,,,,,,,
,,0,62,0.40213054560357864,0.8037156462669373,0.804347813129425,0.8564728498458862,,,,,
,,0,62,,,,,0.7532075643539429,,,,
0.5596658570129374,0.7421875,1,99,,,,,,,,,
,,1,125,0.38825129530303604,0.8238926529884338,0.8239301443099976,0.8673783540725708,,,,,
,,1,125,,,,,0.7888050079345703,,,,
0.5028837677862779,0.765625,2,149,,,,,,,,,
,,2,188,0.3568397860080676,0.8285135626792908,0.8293524980545044,0.8711261749267578,,,,,
,,2,188,,,,,0.7903144359588623,,,,
0.4300236333009114,0.75,3,199,,,,,,,,,
0.48591263970483156,0.7578125,3,249,,,,,,,,,
,,3,251,0.3755340973301508,0.8300131559371948,0.8319445848464966,0.8755397796630859,,,,,
,,3,251,,,,,0.796603798866272,,,,
0.40504437478406374,0.78125,4,299,,,,,,,,,
,,4,314,0.3283501407791283,0.8328636884689331,0.8346113562583923,0.8814436197280884,,,,,
,,4,314,,,,,0.8085534572601318,,,,
0.2918571514252106,0.859375,5,349,,,,,,,,,
,,5,377,0.3315005063522825,0.8368444442749023,0.837978184223175,0.8874846696853638,,,,,
,,5,377,,,,,0.8150943517684937,,,,
0.27015164672020053,0.8671875,6,399,,,,,,,,,
,,6,440,0.3292474876073745,0.835654616355896,0.8368116617202759,0.8888564109802246,,,,,
,,6,440,,,,,0.8134590983390808,,,,
0.3175716114005343,0.8359375,7,449,,,,,,,,,
0.4410674352439168,0.7421875,7,499,,,,,,,,,
,,7,503,0.3828452454702129,0.8364787101745605,0.8370214700698853,0.8902671933174133,,,,,
,,7,503,,,,,0.8122012615203857,,,,
0.4933530653169328,0.71875,8,549,,,,,,,,,
,,8,566,0.34534774698268217,0.8393456935882568,0.8397179841995239,0.8935983180999756,,,,,
,,8,566,,,,,0.8235220313072205,,,,
0.41693651435598145,0.8046875,9,599,,,,,,,,,
,,9,629,0.3172116284122654,0.8402653932571411,0.8409242033958435,0.8964704275131226,,,,,
,,9,629,,,,,0.8305660486221313,,,,
0.49987956165182446,0.8046875,10,649,,,,,,,,,
,,10,692,0.3526490105713467,0.8405333161354065,0.8409522771835327,0.8975325226783752,,,,,
,,10,692,,,,,0.8315723538398743,,,,
0.3317259924866496,0.8984375,11,699,,,,,,,,,
0.34732430348202403,0.828125,11,749,,,,,,,,,
,,11,755,0.33529489234088156,0.8420583009719849,0.8423747420310974,0.8995764851570129,,,,,
,,11,755,,,,,0.8367295861244202,,,,
0.2878949657992089,0.8828125,12,799,,,,,,,,,
,,12,818,0.349704242794119,0.8425264358520508,0.842823326587677,0.9004946947097778,,,,,
,,12,818,,,,,0.8377358317375183,,,,
0.29284878459184144,0.8671875,13,849,,,,,,,,,
,,13,881,0.33149477338244593,0.8437898755073547,0.8440437316894531,0.9021332263946533,,,,,
,,13,881,,,,,0.8376100659370422,,,,
0.47168924418619695,0.765625,14,899,,,,,,,,,
,,14,944,0.3444452617646347,0.8439921140670776,0.8442752361297607,0.9028269648551941,,,,,
,,14,944,,,,,0.8402515649795532,,,,
0.35003698347079787,0.8359375,15,949,,,,,,,,,
0.22764891427265838,0.90625,15,999,,,,,,,,,
,,15,1007,0.35266374042333914,0.844504714012146,0.8446653485298157,0.9033201932907104,,,,,
,,15,1007,,,,,0.8423899412155151,,,,
,,16,1008,,,,,,0.3181881500051198,0.8555031418800354,0.8547495007514954,0.9196030497550964
