train_loss,train_acc_step,epoch,step,val_loss,val_acc_epoch,val_f1_epoch,val_auroc_epoch,train_acc_epoch,test_loss,test_acc_epoch,test_f1_epoch,test_auroc_epoch
0.5176349727054359,0.71875,0,49,,,,,,,,,
0.353172239925175,0.84375,0,99,,,,,,,,,
,,0,124,0.3907997627974196,0.8219761252403259,0.8265560269355774,0.8654093742370605,,,,,
,,0,124,,,,,0.7830188870429993,,,,
0.4948769319659126,0.765625,1,149,,,,,,,,,
0.4584522308383078,0.828125,1,199,,,,,,,,,
0.20522330696322597,0.8571428656578064,1,249,,,,,,,,,
,,1,249,0.34950609505359514,0.8406304717063904,0.8429680466651917,0.8969364166259766,,,,,
,,1,249,,,,,0.8203773498535156,,,,
0.30178070325913386,0.78125,2,299,,,,,,,,,
0.3245645000502059,0.90625,2,349,,,,,,,,,
,,2,374,0.3689727856402451,0.8481143116950989,0.849730372428894,0.9025602340698242,,,,,
,,2,374,,,,,0.8246541023254395,,,,
0.5896997739186409,0.765625,3,399,,,,,,,,,
0.17004037321273763,0.953125,3,449,,,,,,,,,
0.45103865239690527,0.7857142686843872,3,499,,,,,,,,,
,,3,499,0.3475871858542059,0.8490231037139893,0.8506807088851929,0.906725287437439,,,,,
,,3,499,,,,,0.8388679027557373,,,,
0.4115068135004214,0.8125,4,549,,,,,,,,,
0.4816592085879164,0.828125,4,599,,,,,,,,,
,,4,624,0.33527065319254606,0.8522443771362305,0.8537166118621826,0.9118367433547974,,,,,
,,4,624,,,,,0.8393710851669312,,,,
0.27663869968116184,0.90625,5,649,,,,,,,,,
0.40729318656934943,0.828125,5,699,,,,,,,,,
0.2637061894183093,0.8571428656578064,5,749,,,,,,,,,
,,5,749,0.3543665930274326,0.8502379655838013,0.8512555360794067,0.913851261138916,,,,,
,,5,749,,,,,0.8427672982215881,,,,
0.5375363943343732,0.765625,6,799,,,,,,,,,
0.48101005861162405,0.796875,6,849,,,,,,,,,
,,6,874,0.33538729953201984,0.85186368227005,0.8528684377670288,0.9162217974662781,,,,,
,,6,874,,,,,0.8367295861244202,,,,
0.23729425807873103,0.9375,7,899,,,,,,,,,
0.513420259877174,0.84375,7,949,,,,,,,,,
0.38001356770330674,0.8571428656578064,7,999,,,,,,,,,
,,7,999,0.38471353665214436,0.8508497476577759,0.8518435955047607,0.9148092865943909,,,,,
,,7,999,,,,,0.850188672542572,,,,
0.3530612713743304,0.875,8,1049,,,,,,,,,
0.2745117249474873,0.875,8,1099,,,,,,,,,
,,8,1124,0.30877961949258637,0.8529440760612488,0.85396808385849,0.9180511236190796,,,,,
,,8,1124,,,,,0.8514465689659119,,,,
0.2991044675647374,0.90625,9,1149,,,,,,,,,
0.2975892844934378,0.90625,9,1199,,,,,,,,,
0.5831757649308044,0.7142857313156128,9,1249,,,,,,,,,
,,9,1249,0.34666840211664895,0.8557416796684265,0.8567489385604858,0.9184844493865967,,,,,
,,9,1249,,,,,0.8552201390266418,,,,
0.2879592865412807,0.890625,10,1299,,,,,,,,,
0.45084611165233934,0.78125,10,1349,,,,,,,,,
,,10,1374,0.33375850965653875,0.8569740653038025,0.8580554127693176,0.9195016026496887,,,,,
,,10,1374,,,,,0.8491823673248291,,,,
0.36707196506608497,0.890625,11,1399,,,,,,,,,
0.4205653096642237,0.875,11,1449,,,,,,,,,
0.6074498800445666,0.7142857313156128,11,1499,,,,,,,,,
,,11,1499,0.3439364534130353,0.855237603187561,0.8563697934150696,0.9203615188598633,,,,,
,,11,1499,,,,,0.85245281457901,,,,
0.25891682713744935,0.96875,12,1549,,,,,,,,,
0.30976446299860855,0.90625,12,1599,,,,,,,,,
,,12,1624,0.3349552053295158,0.8553539514541626,0.8564483523368835,0.9213057160377502,,,,,
,,12,1624,,,,,0.8564779758453369,,,,
0.5070509573478608,0.75,13,1649,,,,,,,,,
0.3348391320025971,0.875,13,1699,,,,,,,,,
0.0785171898023122,1.0,13,1749,,,,,,,,,
,,13,1749,0.3163267117355622,0.8563188910484314,0.8573972582817078,0.9226120710372925,,,,,
,,13,1749,,,,,0.8537107110023499,,,,
0.4344016122103276,0.84375,14,1799,,,,,,,,,
0.23925310823672302,0.890625,14,1849,,,,,,,,,
,,14,1874,0.3326887967864619,0.8558394312858582,0.8569223284721375,0.9232791662216187,,,,,
,,14,1874,,,,,0.8540880680084229,,,,
0.365434149275566,0.84375,15,1899,,,,,,,,,
0.3176508631339352,0.890625,15,1949,,,,,,,,,
0.25299774107124673,0.8571428656578064,15,1999,,,,,,,,,
,,15,1999,0.3674463391255439,0.8565417528152466,0.8576042652130127,0.923193097114563,,,,,
,,15,1999,,,,,0.8518239259719849,,,,
0.6706378257939682,0.75,16,2049,,,,,,,,,
0.48824899022459844,0.8125,16,2099,,,,,,,,,
,,16,2124,0.35287889119702254,0.8568976521492004,0.8579889535903931,0.9232174158096313,,,,,
,,16,2124,,,,,0.8601257801055908,,,,
0.2751390365796028,0.90625,17,2149,,,,,,,,,
0.2623755920588997,0.84375,17,2199,,,,,,,,,
0.425145739404361,0.7142857313156128,17,2249,,,,,,,,,
,,17,2249,0.3766288740076193,0.856864869594574,0.8579421639442444,0.9225916266441345,,,,,
,,17,2249,,,,,0.855471670627594,,,,
0.4003813631844545,0.8125,18,2299,,,,,,,,,
0.4443981660040842,0.84375,18,2349,,,,,,,,,
,,18,2374,0.371377170830222,0.8564337491989136,0.8575515747070312,0.9221576452255249,,,,,
,,18,2374,,,,,0.8577358722686768,,,,
0.45889999373216,0.828125,19,2399,,,,,,,,,
0.25384100744629695,0.90625,19,2449,,,,,,,,,
0.4252022920851705,0.8571428656578064,19,2499,,,,,,,,,
,,19,2499,0.3942194220513554,0.857550323009491,0.858620285987854,0.9216551780700684,,,,,
,,19,2499,,,,,0.8610062599182129,,,,
0.45027763260648024,0.84375,20,2549,,,,,,,,,
0.2593556708867237,0.890625,20,2599,,,,,,,,,
,,20,2624,0.36400295429364954,0.8568922877311707,0.8580039739608765,0.9216112494468689,,,,,
,,20,2624,,,,,0.853962242603302,,,,
0.17162686890043738,0.96875,21,2649,,,,,,,,,
0.3389719314556388,0.859375,21,2699,,,,,,,,,
0.1801723753175116,1.0,21,2749,,,,,,,,,
,,21,2749,0.32558013257396007,0.8576416969299316,0.8587408065795898,0.9222432971000671,,,,,
,,21,2749,,,,,0.8569811582565308,,,,
0.4855720045506724,0.796875,22,2799,,,,,,,,,
0.2571338925426013,0.90625,22,2849,,,,,,,,,
,,22,2874,0.3402693647823897,0.8585215210914612,0.8596022129058838,0.9226630330085754,,,,,
,,22,2874,,,,,0.8591194748878479,,,,
0.31896282350759353,0.859375,23,2899,,,,,,,,,
0.21384385446607046,0.890625,23,2949,,,,,,,,,
0.7238601539830678,0.6428571343421936,23,2999,,,,,,,,,
,,23,2999,0.3562980961864174,0.8582422137260437,0.8593143224716187,0.9226661920547485,,,,,
,,23,2999,,,,,0.8591194748878479,,,,
0.368677595749596,0.828125,24,3049,,,,,,,,,
0.26813268692097403,0.90625,24,3099,,,,,,,,,
,,24,3124,0.3557433351440418,0.8587222099304199,0.859748363494873,0.9229323267936707,,,,,
,,24,3124,,,,,0.8582389950752258,,,,
0.3679363625390726,0.859375,25,3149,,,,,,,,,
0.20107679050453575,0.9375,25,3199,,,,,,,,,
0.15152731320755308,1.0,25,3249,,,,,,,,,
,,25,3249,0.3551840543534503,0.8589406609535217,0.8599478006362915,0.9229047298431396,,,,,
,,25,3249,,,,,0.8596226572990417,,,,
0.34509759307848287,0.859375,26,3299,,,,,,,,,
0.19380674423094316,0.96875,26,3349,,,,,,,,,
,,26,3374,0.39493994731415094,0.8574448823928833,0.8584885597229004,0.922274112701416,,,,,
,,26,3374,,,,,0.8618867993354797,,,,
0.378764909415899,0.8125,27,3399,,,,,,,,,
0.35788488804322915,0.84375,27,3449,,,,,,,,,
0.4616671166331975,0.7142857313156128,27,3499,,,,,,,,,
,,27,3499,0.3914081239381748,0.8576933145523071,0.8587230443954468,0.9219962358474731,,,,,
,,27,3499,,,,,0.8665409088134766,,,,
0.20852437979801264,0.9375,28,3549,,,,,,,,,
0.3358822199955589,0.84375,28,3599,,,,,,,,,
,,28,3624,0.3947469081889387,0.8578470945358276,0.8588579297065735,0.9218434691429138,,,,,
,,28,3624,,,,,0.8626415133476257,,,,
0.33241343088098624,0.78125,29,3649,,,,,,,,,
0.3008279021282782,0.859375,29,3699,,,,,,,,,
0.13232001405166105,0.9285714030265808,29,3749,,,,,,,,,
,,29,3749,0.3656944038048521,0.8577358722686768,0.85875403881073,0.9217631220817566,,,,,
,,29,3749,,,,,0.8630188703536987,,,,
0.18912857556954604,0.9375,30,3799,,,,,,,,,
0.2566695521169922,0.859375,30,3849,,,,,,,,,
,,30,3874,0.3654965246244375,0.8577913641929626,0.8588172793388367,0.9219273924827576,,,,,
,,30,3874,,,,,0.8626415133476257,,,,
0.19226896078341807,0.953125,31,3899,,,,,,,,,
0.2762763542610119,0.890625,31,3949,,,,,,,,,
0.11447825395608283,1.0,31,3999,,,,,,,,,
,,31,3999,0.39986781060275584,0.8580541610717773,0.8590641617774963,0.9215787649154663,,,,,
,,31,3999,,,,,0.8646540641784668,,,,
0.21940963235455366,0.96875,32,4049,,,,,,,,,
0.15396529029773176,0.9375,32,4099,,,,,,,,,
,,32,4124,0.36115656098696575,0.8582329750061035,0.8592265844345093,0.9215607643127441,,,,,
,,32,4124,,,,,0.8664150834083557,,,,
0.22487416364201024,0.90625,33,4149,,,,,,,,,
0.3444008798771331,0.90625,33,4199,,,,,,,,,
0.3513626151381787,0.8571428656578064,33,4249,,,,,,,,,
,,33,4249,0.35867356956748775,0.8584938049316406,0.8594954609870911,0.9216344952583313,,,,,
,,33,4249,,,,,0.8684276938438416,,,,
0.33107124086630857,0.859375,34,4299,,,,,,,,,
0.237358676793314,0.875,34,4349,,,,,,,,,
,,34,4374,0.3474274894391787,0.8590866923332214,0.860080897808075,0.9219340085983276,,,,,
,,34,4374,,,,,0.8675471544265747,,,,
