train_loss,train_acc_step,epoch,step,val_loss,val_acc_epoch,val_f1_epoch,val_auroc_epoch,train_acc_epoch,test_loss,test_acc_epoch,test_f1_epoch,test_auroc_epoch
0.013088652509969205,0.0,0,49,,,,,,,,,
0.002978595907728581,0.0,0,99,,,,,,,,,
,,0,124,0.0030758750994414213,0.0,0.0,0.7740464210510254,,,,,
,,0,124,,,,,0.0,,,,
0.002499737918658287,0.0,1,149,,,,,,,,,
0.0011413629828537647,0.0,1,199,,,,,,,,,
0.00015624309439461105,0.0,1,249,,,,,,,,,
,,1,249,0.0016238117693158146,0.0,0.0,0.7642324566841125,,,,,
,,1,249,,,,,0.0,,,,
0.00018636389932851546,0.0,2,299,,,,,,,,,
0.00018712917723786137,0.0,2,349,,,,,,,,,
,,2,374,0.0010862219381923915,0.0,0.0,0.7622390389442444,,,,,
,,2,374,,,,,0.0,,,,
0.00027153084314984787,0.0,3,399,,,,,,,,,
0.0003570365304812788,0.0,3,449,,,,,,,,,
0.00013494939861098944,0.0,3,499,,,,,,,,,
,,3,499,0.0007993608796949405,0.0,0.0,0.7613816261291504,,,,,
,,3,499,,,,,0.0,,,,
0.0006508104107827032,0.0,4,549,,,,,,,,,
6.559537097373658e-05,0.0,4,599,,,,,,,,,
,,4,624,0.000637768212043322,0.0,0.0,0.760665774345398,,,,,
,,4,624,,,,,0.0,,,,
0.00016329347963544254,0.0,5,649,,,,,,,,,
4.256566029854846e-05,0.0,5,699,,,,,,,,,
6.649744276588077e-05,0.0,5,749,,,,,,,,,
,,5,749,0.0005415297408519243,0.0,0.0,0.7601780891418457,,,,,
,,5,749,,,,,0.0,,,,
1.5152206758380548e-05,0.0,6,799,,,,,,,,,
1.0394601184154917e-05,0.0,6,849,,,,,,,,,
,,6,874,0.000468762797790606,0.0,0.0,0.7597249746322632,,,,,
,,6,874,,,,,0.0,,,,
2.86782792963673e-05,0.0,7,899,,,,,,,,,
1.310790605660743e-05,0.0,7,949,,,,,,,,,
1.1078675879884472e-05,0.0,7,999,,,,,,,,,
,,7,999,0.0003878622051553897,0.0,0.0,0.7593314051628113,,,,,
,,7,999,,,,,0.0,,,,
3.818725313821648e-05,0.0,8,1049,,,,,,,,,
1.9110072487185554e-05,0.0,8,1099,,,,,,,,,
,,8,1124,0.0003447144911576494,0.0,0.0,0.7589514851570129,,,,,
,,8,1124,,,,,0.0,,,,
1.402158456331209e-05,0.0,9,1149,,,,,,,,,
3.477193687531151e-05,0.0,9,1199,,,,,,,,,
8.2652078836104e-06,0.0,9,1249,,,,,,,,,
,,9,1249,0.0002958629633112295,0.0,0.0,0.7586319446563721,,,,,
,,9,1249,,,,,0.0,,,,
2.4830992039637616e-05,0.0,10,1299,,,,,,,,,
4.8039545458209625e-05,0.0,10,1349,,,,,,,,,
,,10,1374,0.0002534430168875431,0.0,0.0,0.7584051489830017,,,,,
,,10,1374,,,,,0.0,,,,
3.2891681735093095e-05,0.0,11,1399,,,,,,,,,
7.540370806611047e-06,0.0,11,1449,,,,,,,,,
-0.0,0.0,11,1499,,,,,,,,,
,,11,1499,0.00020789152223841878,0.0,0.0,0.7582590579986572,,,,,
,,11,1499,,,,,0.0,,,,
1.5902480992638847e-05,0.0,12,1549,,,,,,,,,
5.4889812869408355e-06,0.0,12,1599,,,,,,,,,
,,12,1624,0.0001874400430531995,0.0,0.0,0.7581397294998169,,,,,
,,12,1624,,,,,0.0,,,,
1.4990119282976519e-05,0.0,13,1649,,,,,,,,,
3.703583685996702e-06,0.0,13,1699,,,,,,,,,
5.238880287828007e-06,0.0,13,1749,,,,,,,,,
,,13,1749,0.00016825803867884657,0.0,0.0,0.7580580711364746,,,,,
,,13,1749,,,,,0.0,,,,
4.936318566743553e-06,0.0,14,1799,,,,,,,,,
9.321276769814431e-06,0.0,14,1849,,,,,,,,,
,,14,1874,0.00015162575746111484,0.0,0.0,0.7579822540283203,,,,,
,,14,1874,,,,,0.0,,,,
3.1608387115181917e-06,0.0,15,1899,,,,,,,,,
8.570196822238254e-06,0.0,15,1949,,,,,,,,,
-0.0,0.0,15,1999,,,,,,,,,
,,15,1999,0.00013642802954958155,0.0,0.0,0.7579025030136108,,,,,
,,15,1999,,,,,0.0,,,,
7.120338175480797e-06,0.0,16,2049,,,,,,,,,
6.152498301701261e-06,0.0,16,2099,,,,,,,,,
,,16,2124,0.00012665600084841246,0.0,0.0,0.7578120231628418,,,,,
,,16,2124,,,,,0.0,,,,
7.617851406195163e-06,0.0,17,2149,,,,,,,,,
6.523207721016231e-06,0.0,17,2199,,,,,,,,,
2.4949996045765187e-06,0.0,17,2249,,,,,,,,,
,,17,2249,0.00011638171819607104,0.0,0.0,0.757723331451416,,,,,
,,17,2249,,,,,0.0,,,,
5.555751229048422e-06,0.0,18,2299,,,,,,,,,
3.412088018369851e-06,0.0,18,2349,,,,,,,,,
,,18,2374,0.0001085471190291722,0.0,0.0,0.7576375603675842,,,,,
,,18,2374,,,,,0.0,,,,
6.171555248352742e-06,0.0,19,2399,,,,,,,,,
1.8831380335231886e-05,0.0,19,2449,,,,,,,,,
4.924142186912721e-06,0.0,19,2499,,,,,,,,,
,,19,2499,9.886839698950132e-05,0.0,0.0,0.7575660347938538,,,,,
,,19,2499,,,,,0.0,,,,
2.989717609444247e-06,0.0,20,2549,,,,,,,,,
7.3039637145095015e-06,0.0,20,2599,,,,,,,,,
,,20,2624,9.00467051430082e-05,0.0,0.0,0.7575100660324097,,,,,
,,20,2624,,,,,0.0,,,,
2.9538640567309774e-06,0.0,21,2649,,,,,,,,,
2.372108558098935e-06,0.0,21,2699,,,,,,,,,
2.7428747214088587e-06,0.0,21,2749,,,,,,,,,
,,21,2749,8.328084686175374e-05,0.0,0.0,0.7574528455734253,,,,,
,,21,2749,,,,,0.0,,,,
4.175649186118469e-06,0.0,22,2799,,,,,,,,,
2.0207549113239514e-06,0.0,22,2849,,,,,,,,,
,,22,2874,7.461520869897296e-05,0.0,0.0,0.7574133276939392,,,,,
,,22,2874,,,,,0.0,,,,
2.0839108421810277e-06,0.0,23,2899,,,,,,,,,
2.34438617507261e-06,0.0,23,2949,,,,,,,,,
6.119328588704074e-06,0.0,23,2999,,,,,,,,,
,,23,2999,6.954808537013229e-05,0.0,0.0,0.7573791742324829,,,,,
,,23,2999,,,,,0.0,,,,
1.7035072374376475e-06,0.0,24,3049,,,,,,,,,
1.367543327201962e-06,0.0,24,3099,,,,,,,,,
,,24,3124,6.494035706914869e-05,0.0,0.0,0.7573536038398743,,,,,
